,Unnamed: 0,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent,real_school_distance,real_school_duration,real_station_distance,real_station_duration
9774,9774,75 Splatt Street Swan Hill VIC 3585,House,2022,"[-35.3443607, 143.5583818]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,2.0,2.0,1.0,57177.28571428593,11332.296497691772,320.0,,,305.7,210.7
9775,9775,5-9 Greed Road Kyabram VIC 3620,House,2022,"[-36.3047596, 145.0348779]",3620,"[xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64, xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64]",Kyabram,,,,52963.52380952379,11104.201336115057,19.133333333333333,,,189.8,142.7
9776,9776,1 Hobbs Court Tongala VIC 3621,House,2022,"[-36.2459204, 144.9516303]",3621,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64]",Kyabram,3.0,2.0,2.0,52963.52380952379,11104.201336115057,825.0,,,196.4,152.7
9777,9777,5 Greiner Court Tongala VIC 3621,House,2022,"[-36.253557, 144.944557]",3621,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64]",Kyabram,,,,52963.52380952379,11104.201336115057,18.2,,,195.5,150.3
9778,9778,Unit 1/11 Beattie Ct Mooroopna VIC 3629,Townhouse,2022,"[-36.3907384, 145.348446]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,2.0,1.0,1.0,54534.94285714254,8261.525284090909,340.0,,,158.5,113.5
9779,9779,31 Morrell St Mooroopna VIC 3629,House,2022,"[-36.3917739, 145.3582839]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,2.0,1.0,,54534.94285714254,8261.525284090909,320.0,,,157.2,109.2
9780,9780,8 Bennett Ct Mooroopna VIC 3629,House,2022,"[-36.3773231, 145.3473729]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,3.0,1.0,,54534.94285714254,8261.525284090909,290.0,,,159.3,114.2
9781,9781,Unit 4/6 Helmer St Mooroopna VIC 3629,Apartment / Unit / Flat,2022,"[-36.3992765, 145.3434321]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,2.0,1.0,2.0,54534.94285714254,8261.525284090909,265.0,,,161.9,111.1
9782,9782,13 Mckean St Mooroopna VIC 3629,House,2022,"[-36.3892437, 145.3590078]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,4.0,2.0,,54534.94285714254,8261.525284090909,395.0,,,157.3,110.0
9783,9783,32 Cornish Rd Mooroopna VIC 3629,House,2022,"[-36.3627238, 145.3322789]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,4.0,1.0,,54534.94285714254,8261.525284090909,360.0,,,168.0,114.6
9784,9784,9/8 Elizabeth Street Mooroopna VIC 3629,Apartment / Unit / Flat,2022,"[-36.3920441, 145.3638182]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,1.0,1.0,1.0,54534.94285714254,8261.525284090909,180.0,,,156.9,108.9
9785,9785,18 Goulburn Crss Mooroopna VIC 3629,House,2022,"[-36.3885769, 145.348991]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,4.0,2.0,2.0,54534.94285714254,8261.525284090909,470.0,,,158.6,112.8
9786,9786,4/2 Homewood Drive Mooroopna VIC 3629,Apartment / Unit / Flat,2022,"[-36.38212499999999, 145.3502621]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,2.0,1.0,1.0,54534.94285714254,8261.525284090909,340.0,,,159.2,114.0
9787,9787,25 Rosalind Street Mooroopna VIC 3629,House,2022,"[-36.3821956, 145.3549126]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,4.0,1.0,,54534.94285714254,8261.525284090909,390.0,,,158.3,112.3
9788,9788,97 Carr Crescent Mooroopna VIC 3629,House,2022,"[-36.3809325, 145.3534607]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,3.0,1.0,1.0,54534.94285714254,8261.525284090909,370.0,,,158.7,112.9
9789,9789,25 Northgate Street Mooroopna VIC 3629,House,2022,"[-36.391864, 145.35689]",3629,"[xcoord    145.350138
ycoord    -36.389433
Name: Mooroopna, dtype: float64, xcoord    145.227501
ycoord    -36.442828
Name: Shepparton Region - West, dtype: float64]",Mooroopna,3.0,1.0,2.0,54534.94285714254,8261.525284090909,380.0,,,157.4,109.4
9790,9790,6 Bourchier Street Shepparton VIC 3630,House,2022,"[-36.3668819, 145.4122741]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,1.0,2.0,64256.09523809515,20487.00797230116,430.0,,,158.5,112.2
9791,9791,4 Winston Street Shepparton VIC 3630,House,2022,"[-36.3670236, 145.3938953]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,3.0,64256.09523809515,20487.00797230116,340.0,,,158.1,111.5
9792,9792,57 Orchard Circuit Shepparton VIC 3630,House,2022,"[-36.3586479, 145.4050076]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,1.0,,64256.09523809515,20487.00797230116,410.0,,,158.6,113.0
9793,9793,7 Acacia Street Shepparton VIC 3630,House,2022,"[-36.3646956, 145.4192374]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,1.0,2.0,64256.09523809515,20487.00797230116,420.0,,,160.0,112.9
9794,9794,2/20 Maude Street Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.38056419999999, 145.4006543]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,350.0,,,156.2,108.4
9795,9795,16 Hicken Crescent Shepparton VIC 3630,House,2022,"[-36.3595359, 145.3945006]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,1.0,,64256.09523809515,20487.00797230116,285.0,,,159.2,113.2
9796,9796,1/41 Corio Street Shepparton VIC 3630,Townhouse,2022,"[-36.37110759999999, 145.4056049]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,2.0,1.0,64256.09523809515,20487.00797230116,400.0,,,157.4,110.4
9797,9797,Unit 2/50 Mason St Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.37081, 145.3977362]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,300.0,,,157.3,110.9
9798,9798,2/68 Mason Street Shepparton VIC 3630,Townhouse,2022,"[-36.3710883, 145.3999206]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,320.0,,,157.1,110.1
9799,9799,1/3-5 Feshti Street Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.3709521, 145.4161667]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,310.0,,,159.1,110.9
9800,9800,10 Shalimar Pl Shepparton VIC 3630,House,2022,"[-36.3548383, 145.368755]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,440.0,,,161.3,115.8
9801,9801,278C Wyndham Street Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.3792535, 145.3994327]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,,64256.09523809515,20487.00797230116,310.0,,,156.1,108.0
9802,9802,2 Bellevue Court Shepparton VIC 3630,House,2022,"[-36.3673227, 145.3948033]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,,64256.09523809515,20487.00797230116,310.0,,,158.2,111.9
9803,9803,1/5 Middleton Street Shepparton VIC 3630,Townhouse,2022,"[-36.376566, 145.4100748]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,370.0,,,158.5,110.2
9804,9804,16 Windsor Avenue Shepparton VIC 3630,House,2022,"[-36.3570511, 145.3725807]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,500.0,,,160.8,115.4
9805,9805,18 Oak Street Shepparton VIC 3630,House,2022,"[-36.3648622, 145.4181561]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,1.0,1.0,64256.09523809515,20487.00797230116,295.0,,,159.9,112.6
9806,9806,151 Nixon Street Shepparton VIC 3630,Townhouse,2022,"[-36.3779846, 145.4093865]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,420.0,,,158.4,110.2
9807,9807,14 Orchard Circuit Shepparton VIC 3630,House,2022,"[-36.359454, 145.4083602]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,5.0,2.0,2.0,64256.09523809515,20487.00797230116,530.0,,,158.8,113.5
9808,9808,62 Ferguson Road Shepparton VIC 3630,House,2022,"[-36.3567423, 145.3794544]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,300.0,,,159.9,114.3
9809,9809,Unit 1/1 Marungi St Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.3739589, 145.398241]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,230.0,,,156.9,109.3
9810,9810,41 Kinchega Drive Shepparton VIC 3630,House,2022,"[-36.3452287, 145.406431]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,465.0,,,160.3,115.7
9811,9811,16 Orchard Circuit Shepparton VIC 3630,House,2022,"[-36.3596495, 145.4082737]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,450.0,,,158.8,113.4
9812,9812,77 Corio Street Shepparton VIC 3630,Townhouse,2022,"[-36.3742896, 145.4049653]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,400.0,,,157.1,109.7
9813,9813,2/16 Welsford Street Shepparton VIC 3630,Townhouse,2022,"[-36.37491079999999, 145.3984759]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,1.0,64256.09523809515,20487.00797230116,480.0,,,156.8,109.1
9814,9814,1/6 Nugent Street Shepparton VIC 3630,House,2022,"[-36.3774394, 145.411301]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,520.0,,,158.3,110.3
9815,9815,3 Blackwood Street Shepparton VIC 3630,House,2022,"[-36.3660938, 145.4181561]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,2.0,64256.09523809515,20487.00797230116,360.0,,,159.7,112.4
9816,9816,Unit 2/17 Numurkah Rd Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.3654399, 145.4027382]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,1.0,1.0,,64256.09523809515,20487.00797230116,280.0,,,157.6,110.5
9817,9817,44 Harold Street Shepparton VIC 3630,Townhouse,2022,"[-36.3793559, 145.40596]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,1.0,64256.09523809515,20487.00797230116,550.0,,,156.7,109.1
9818,9818,74 Graham St Shepparton VIC 3630,House,2022,"[-36.3626776, 145.4095927]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,430.0,,,158.6,112.2
9819,9819,3 Wantirna Street Shepparton VIC 3630,House,2022,"[-36.3552809, 145.3710029]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,4.0,2.0,2.0,64256.09523809515,20487.00797230116,625.0,,,161.1,115.2
9820,9820,42 Annerley Avenue Shepparton VIC 3630,House,2022,"[-36.3697789, 145.4164261]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,3.0,2.0,2.0,64256.09523809515,20487.00797230116,400.0,,,159.3,111.2
9821,9821,2/91 Numurkah Road Shepparton VIC 3630,Apartment / Unit / Flat,2022,"[-36.3604207, 145.4028301]",3630,"[xcoord    145.407086
ycoord    -36.404554
Name: Shepparton - South, dtype: float64, xcoord    145.402076
ycoord    -36.363612
Name: Shepparton - North, dtype: float64, xcoord    145.526045
ycoord    -36.335370
Name: Shepparton Region - East, dtype: float64]",Shepparton - North,2.0,1.0,2.0,64256.09523809515,20487.00797230116,310.0,,,158.2,111.9
