,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent,real_distance,real_duration,real_station_distance,real_station_duration
6779,106/36 Regent Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8111626, 144.991971]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,350.0,0.6,1.0,0.5,1.8
6780,88 Brighton Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.829552, 144.998683]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,420.0,0.0,0.1,1.6,2.7
6781,8 Theresa Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.821735, 145.0023974]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,480.0,1.2,2.1,0.9,1.9
6782,59 Brighton Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.82840710000001, 144.9992554]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,4.0,3.0,1.0,78957.28571428591,20631.496351207374,900.0,0.1,0.6,1.7,2.2
6783,54A Clifton Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8247391, 144.9954894]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,375.0,0.7,1.3,1.1,2.7
6784,1/4 Margaret Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8231131, 144.9901798]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,495.0,0.6,1.7,0.5,1.7
6785,11 Shelley Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.810682, 144.993944]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,450.0,0.5,1.1,1.1,2.4
6786,402/229 Bridge Road Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8182207, 144.9973029]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,495.0,0.5,1.2,1.1,2.7
6787,133 Buckingham Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8141472, 145.0064758]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,295.0,0.2,0.8,1.1,2.6
6788,701/14 David Street Richmond VIC 3121,House,2022,"[-37.8150844, 145.0114793]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,4.0,2.0,2.0,78957.28571428591,20631.496351207374,775.0,0.5,1.1,1.7,3.1
6789,130 Highett Street Richmond VIC 3121,House,2022,"[-37.8158147, 144.9975338]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,370.0,0.6,1.4,0.6,1.7
6790,1/128 Burnley Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.817182, 145.00844]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,,78957.28571428591,20631.496351207374,200.0,0.2,0.5,0.5,1.4
6791,26 Buckingham Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8139289, 145.0015258]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,3.0,2.0,2.0,78957.28571428591,20631.496351207374,700.0,0.8,1.3,1.1,2.3
6792,9/5 McGrath Court Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.82346709999999, 144.9993522]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,325.0,0.7,2.2,1.3,2.4
6793,20 Bowen Street Richmond VIC 3121,House,2022,"[-37.8161196, 144.9937786]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,4.0,2.0,3.0,78957.28571428591,20631.496351207374,300.0,0.6,1.5,1.6,3.7
6794,2/2-6 Docker St Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.822622, 144.997109]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,3.0,3.0,2.0,78957.28571428591,20631.496351207374,650.0,0.5,1.3,0.7,1.5
6795,24/24 Tanner Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8235627, 144.9913312]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,290.0,0.6,2.0,0.6,1.7
6796,108 Lord Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8236929, 145.0042241]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,,78957.28571428591,20631.496351207374,290.0,1.2,2.5,0.6,1.7
6797,14/129 Hoddle Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8143853, 144.990613]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,550.0,0.8,2.0,1.2,2.8
6798,4/28 Burnley Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8284295, 145.0066806]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,450.0,1.7,3.8,1.2,2.9
6799,7/65 York Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.812995, 144.9938216]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,370.0,0.2,0.5,0.3,0.9
6800,1 Miller Street Richmond VIC 3121,House,2022,"[-37.8208208, 144.9910673]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,2.0,78957.28571428591,20631.496351207374,440.0,0.3,0.7,1.1,2.6
6801,4/342-344 Burnley Street Richmond VIC 3121,House,2022,"[-37.8246957, 145.0071554]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,400.0,1.5,2.8,0.6,2.2
6802,148 Brighton Street Richmond VIC 3121,Townhouse,2022,"[-37.8315932, 144.9982654]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,515.0,0.5,1.3,0.9,1.9
6803,1 Bellevue Street Richmond VIC 3121,Townhouse,2022,"[-37.8240097, 145.0126314]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,3.0,2.0,2.0,78957.28571428591,20631.496351207374,615.0,0.9,2.6,1.8,2.4
6804,419 Punt Road Richmond VIC 3121,Townhouse,2022,"[-37.8270078, 144.98864939999999]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,425.0,1.0,2.8,1.1,2.7
6805,704/36 Regent Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8111626, 144.991971]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,275.0,0.6,1.0,1.6,3.0
6806,10/239 Lennox Street Richmond VIC 3121,Townhouse,2022,"[-37.8212317, 144.9942728]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,4.0,2.0,2.0,78957.28571428591,20631.496351207374,850.0,0.9,2.0,1.5,2.8
6807,1203/14 David Street Richmond VIC 3121,Townhouse,2022,"[-37.8150844, 145.0114793]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,4.0,2.0,2.0,78957.28571428591,20631.496351207374,850.0,0.5,1.1,1.5,2.8
6808,3/73 River Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8191545, 145.0130619]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,500.0,0.5,1.0,1.2,2.8
6809,5/26 Elm Grove Richmond VIC 3121,House,2022,"[-37.824684, 144.999621]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,375.0,0.4,1.0,1.0,3.6
6810,3/397 Church Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.82474089999999, 144.9984269]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,380.0,0.4,0.9,1.4,2.7
6811,157 Somerset Street Richmond VIC 3121,House,2022,"[-37.816018, 145.00725]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,3.0,2.0,,78957.28571428591,20631.496351207374,650.0,0.2,0.7,0.6,1.8
6812,601/20 Burnley Street Richmond VIC 3121,Townhouse,2022,"[-37.8125658, 145.0092953]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,4.0,2.0,3.0,78957.28571428591,20631.496351207374,950.0,0.5,0.9,1.7,2.4
6813,5/13 Lambert Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.812295, 145.0028423]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,1.0,1.0,1.0,78957.28571428591,20631.496351207374,350.0,1.1,1.8,0.9,2.3
6814,314 Highett Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8166882, 145.0049262]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,450.0,0.3,0.8,1.3,2.7
6815,7/4 McGrath Court Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8238722, 144.9989864]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,2.0,1.0,78957.28571428591,20631.496351207374,550.0,0.4,0.9,1.0,2.4
6816,35 Duke Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8237917, 145.0038071]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,385.0,1.2,2.6,0.9,3.5
6817,3 McKay Street Richmond VIC 3121,Apartment / Unit / Flat,2022,"[-37.8113803, 145.0042375]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,3.0,1.0,2.0,78957.28571428591,20631.496351207374,600.0,1.3,2.4,1.3,2.8
6818,1 Gough Street Richmond VIC 3121,House,2022,"[-37.8292732, 144.9895179]",3163,"[xcoord    145.041936
ycoord    -37.899192
Name: Ormond - Glen Huntly, dtype: float64, xcoord    145.025921
ycoord    -37.890694
Name: Caulfield - South, dtype: float64, xcoord    145.056346
ycoord    -37.892768
Name: Carnegie, dtype: float64, xcoord    145.070288
ycoord    -37.895065
Name: Murrumbeena, dtype: float64]",Carnegie,2.0,1.0,1.0,78957.28571428591,20631.496351207374,420.0,0.9,2.8,0.9,2.2
